,Experiments,Time,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|Other|Other,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Intrasporangiaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae],k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__[Weeksellaceae],k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermabacteraceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Odoribacteraceae],k__Bacteria|p__Cyanobacteria|c__Chloroplast|o__Streptophyta|f__,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__mitochondria,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Mycobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methylobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|Other,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Aurantimonadaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|Other
257,RPRC0530034,6,0.435749769,0.323691036,0.153822482,0.000835275,0.0,0.00953972,0.0,0.021321493,0.0,0.0,0.0,0.0,0.0,0.007957093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014243637,0.0,0.0,0.0,0.000131886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,RPRC0530034,7,0.078874941,0.051554004,0.0,0.846277774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009397865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,RPRC0530037,1,0.122736419,0.794802715,0.0,0.0,0.0,0.000545647,0.002660028,0.0,0.0,0.0,0.0,0.0,0.0,0.010094465,0.000102309,0.0,0.0,0.0,0.002694131,0.019404563,0.0,0.00886676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,RPRC0530037,2,0.008386908,0.751285798,0.0,0.0,0.0,0.002016365,0.033664524,0.0,0.0,0.0,0.020601987,0.0,0.0,0.023874927,0.002220923,0.0,0.0,0.0,0.035856224,0.067562829,0.0,0.008094681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,RPRC0530037,3,0.000407747,0.704858987,0.0,0.0,0.0,0.000203874,0.06721033,0.0,0.0,0.0,0.025416242,0.0,0.0,0.009582059,0.003126062,0.0,0.0,0.0,0.036833163,0.092490656,0.0,0.00699966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,RPRC0530037,4,0.002065614,0.869805589,0.0,0.0,0.0,0.002673147,0.010996355,0.0,0.0,0.0,0.001761847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018590522,0.0,0.000121507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,RPRC0530037,5,0.194801531,0.707435019,0.0,0.0,0.0,0.001853718,0.04831755,0.0,0.0,0.0,0.002458191,0.0,0.0,0.001289543,0.000161193,0.0,0.0,0.0,0.003868628,0.002740278,0.0,0.000886561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,RPRC0530037,6,0.562840833,0.334279427,0.0,0.0,0.0,0.0,0.022419237,0.0,0.0,0.0,0.002041012,0.0,0.0,0.007462449,0.001945339,0.0,0.0,0.0,0.003922569,0.005421437,0.0,0.011002328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,RPRC0530037,7,0.527283464,0.411233661,0.0,0.0,0.0,0.0,0.004373761,0.0,0.0,0.0,0.000650559,0.0,0.0,0.016884521,0.000310267,0.0,0.0,0.0,0.002321997,0.00682587,0.0,0.007716636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,RPRC0530038,1,0.003072579,0.883667199,0.0,0.0,0.0,0.0,0.00120336,0.0,0.0,0.0,0.0,0.0,0.0,0.008511765,0.0,0.0,0.0,0.0,0.0,0.036172995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033308999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,RPRC0530038,2,0.014175091,0.031104199,0.0,0.011842276,0.0,0.016831908,0.911369233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002640617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000421203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,RPRC0530038,3,0.258909864,0.611338805,0.0,0.0055396,0.0,0.011252951,0.108155068,0.0,0.0,0.0,0.0,0.0,0.0,0.001022066,0.0,0.0,0.0,0.0,0.0,0.000163531,0.0,4.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02e-05,0.0,1.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,RPRC0530038,4,6.69e-05,0.983072771,0.0,0.009333393,0.0,0.000234171,0.004638819,0.0,0.0,0.0,0.0,0.0,0.0,0.000490644,0.0,0.0,0.0,0.0,0.0,0.000144963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,RPRC0530038,5,0.051268735,0.565023586,0.0,0.037708631,0.0,0.006491539,0.301568067,0.0,0.0,0.0,0.0,0.0,0.0,0.003000534,0.0,0.0,0.0,0.0,0.0,0.005856811,0.0,4.33e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008814068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,RPRC0530038,6,0.607315802,0.224685113,0.0,0.002567394,0.0,0.069713647,0.052822227,0.0,0.0,0.0,0.0,0.0,0.0,0.00096595,0.0,0.0,0.0,0.0,0.0,0.020717091,0.0,0.012417545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000521105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,RPRC0530038,7,0.042876835,0.881558286,0.0,0.008498651,0.0,0.001210668,0.060713215,0.0,0.0,0.0,0.0,0.0,0.0,4.79e-05,0.0,0.0,0.0,0.0,0.0,0.000611328,0.0,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,RPRC0530041,1,0.0,0.760560616,0.023372069,0.0,0.0,0.0,0.03492724,0.000170121,0.0,0.0,0.0,0.0,0.0,0.040279523,0.005365369,0.0,0.0,0.0,0.025073283,0.009539887,0.040083229,0.0,0.0,0.0,0.0,0.0,0.0,0.006386097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,RPRC0530041,2,0.0,0.978035436,0.001688822,0.0,0.0,0.0,0.000138266,0.000187647,0.0,0.0,0.0,0.0,0.0,0.005659036,0.001590061,0.0,0.0,0.0,0.001165386,0.001254271,0.005738045,0.0,0.0,0.0,0.0,0.0,0.0,0.000355542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,RPRC0530041,3,0.0,0.707907955,0.262784721,0.0,0.0,0.0,0.001565238,0.018011914,0.0,0.0,0.0,0.0,0.0,0.001109683,0.000677491,0.0,0.0,0.0,0.000490597,0.000292022,0.000373788,0.0,0.0,0.0,0.0,0.0,0.0,0.000490597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,RPRC0530041,4,0.0,0.780043345,0.007488852,0.0,0.0,0.0,0.027901646,0.000919086,0.0,0.0,0.0,0.0,0.0,0.04967605,0.013332426,0.0,0.0,0.0,0.009973789,0.009292984,0.026642158,0.0,0.0,0.0,0.0,0.0,0.0,0.005287583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,RPRC0530041,5,0.0,0.696887077,0.00976775,0.0,0.0,0.0,0.031954676,0.007579074,0.0,0.0,0.0,0.0,0.0,0.04716285,0.013419713,0.0,0.0,0.0,0.023625199,0.02617657,0.007566567,0.0,0.0,0.0,0.0,0.0,0.0,0.012969471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,RPRC0530041,6,0.0,0.581858596,0.0021373,0.0,0.0,0.0,0.096178507,0.000256476,0.0,0.0,0.0,0.0,0.0,0.047790032,0.029430623,0.0,0.0,0.0,0.05091049,0.020624947,0.038514149,0.0,0.0,0.0,0.0,0.0,0.0,0.021736343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,RPRC0530041,7,0.0,0.583907575,0.044893225,0.0,0.0,0.0,0.015874099,0.005662823,0.0,0.0,0.0,0.0,0.0,0.035978258,0.024379705,0.0,0.0,0.0,0.005253463,0.022173705,0.022992427,0.0,0.0,0.0,0.0,0.0,0.0,0.024743581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,RPRC0530042,1,0.014682095,0.978861654,0.0,0.005315693,0.0,0.000152074,0.000801847,0.0,0.0,0.0,2.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91e-06,2.76e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,RPRC0530042,2,0.032749093,0.785164593,0.0,0.138579065,0.0,0.003378875,0.015436598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000452023,0.004373326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,RPRC0530042,3,0.001860604,0.765377889,0.0,0.066101043,0.0,0.004787953,0.033689329,0.0,0.0,0.0,0.023133505,0.0,0.0,0.0,0.014785596,0.0,0.0,0.0,0.021769062,0.012652104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,RPRC0530042,4,0.525960428,0.312997347,0.0,0.053710355,0.0,0.057340119,0.034114706,0.0,0.0,0.0,0.000736106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000723415,0.00128184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,RPRC0530042,5,0.006472165,0.963939593,0.0,0.006741838,0.0,0.003016973,0.005570444,0.0,0.0,0.0,0.00062362,0.0,0.0,0.0,0.002266943,0.0,0.0,0.0,0.003177091,0.002477626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,RPRC0530042,6,0.212033059,0.77430121,0.0,0.002266346,0.0,0.002085941,0.002401651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13e-05,0.0,0.0,0.0,6.77e-05,7.89e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006167619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,RPRC0530042,7,0.144524607,0.837172095,0.0,0.0081907,0.0,0.000291806,0.000171059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02e-05,0.000120747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008532818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,RPRC0530043,1,0.01811807,0.592174346,0.233950914,8.01e-05,0.0,4.45e-05,0.003337071,0.040427501,0.0,0.0,0.0,0.0,0.0,0.016818837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,RPRC0530043,2,0.594197119,0.073637339,0.028121944,0.061370779,0.0,0.046388865,0.113142879,0.05991816,0.0,0.0,0.0,0.0,0.0,0.003152088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,RPRC0530043,3,0.034912444,0.679969259,0.242081572,0.0,0.0,0.0,0.003403414,0.015864303,0.0,0.0,0.0,0.0,0.0,0.002689795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,RPRC0530043,4,0.008682515,0.480954889,0.022612152,0.0,0.0,0.001824268,0.305574362,0.051449384,0.0,0.0,0.0,0.0,0.0,0.024900323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,RPRC0530043,5,0.038023837,0.51207228,0.021337947,3.84e-05,0.0,7.69e-05,0.320530565,0.005113418,0.0,0.0,0.0,0.0,0.0,0.02414456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,RPRC0530043,6,0.497055051,0.029242589,0.003062196,0.039008511,0.0,0.042387961,0.369173897,0.004813992,0.0,0.0,0.0,0.0,0.0,0.000951764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,RPRC0530043,7,0.614621771,0.018296433,0.000384379,0.0,0.0,0.010378229,0.330412054,7.69e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,RPRC0530046,1,0.001000448,0.060415111,0.733970435,0.001806779,0.0,0.0,0.000328505,0.057592952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000642079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000866059,0.0,0.0,0.142436912,0.0,0.0,0.0,0.000298641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,RPRC0530046,2,0.091120726,0.426534219,0.429410689,0.005399476,0.0,0.0,0.003449327,0.001279785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012164056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00692303,0.0,0.0,0.0,0.0,0.0,0.0,0.009007252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,RPRC0530046,3,0.00028496,0.333088368,0.177395165,0.16421201,0.0,0.0,0.31050153,0.000224969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000209971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009733637,0.0,0.0,0.0,0.0,0.0,0.0,0.000164977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,RPRC0530046,4,0.003182538,0.086106103,0.711317817,0.148882697,0.0,0.0,0.015257062,0.000956127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000915151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01383653,0.0,0.0,1.37e-05,0.0,0.0,0.0,0.000751243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,RPRC0530046,5,0.000319548,0.023007451,0.960275148,0.000117728,0.0,0.0,3.36e-05,0.007719605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000857734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005247313,0.0,0.0,3.36e-05,0.0,0.0,0.0,0.00010091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,RPRC0530046,6,0.000102463,0.016681012,0.975285872,0.0,0.0,0.0,6.15e-05,0.002889463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000245912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004221484,0.0,0.0,0.0,0.0,0.0,0.0,4.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,RPRC0530046,7,0.00015966,0.002136988,0.990027388,0.0,0.0,0.0,0.000245631,0.003684463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003549366,0.0,0.0,0.0,0.0,0.0,0.0,1.23e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,RPRC0530048,1,0.647675785,0.067880517,0.01829166,0.228561839,0.0,0.0,0.0,0.00050344,0.0,0.0,0.0,0.0,0.0,0.006628629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006041282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,RPRC0530048,2,0.0,0.797437796,0.0,0.005021405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036018927,0.0,0.0,0.0,0.0,0.0,0.006695207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082627869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
