,Experiments,Time,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae],k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|Other,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|Other,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|Other,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardioidaceae,k__Bacteria|Other|Other|Other|Other,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae,k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae,k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae
0,PROP0510192,1,0.030143965,0.002663167,0.015091281,0.619360068,3.86e-05,0.000154387,0.020379019,0.055887915,0.003049134,0.014242155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,PROP0510192,2,0.15232236,0.04670489,0.295915738,0.241351543,0.0,9.66e-05,0.000579785,0.078013271,0.018295433,0.00724731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,PROP0510192,3,0.177569148,0.312647957,0.0,0.002023349,0.184104567,0.040406289,0.246545131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,PROP0510192,4,0.105293583,0.406887439,0.0,0.01238748,0.118341729,0.096870097,0.188289702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,PROP0510192,5,0.594012355,0.001029621,0.100269286,0.076667195,0.000396008,0.000237605,0.056787581,0.048867416,0.028987803,0.050134643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,PROP0510192,6,0.000686559,0.061050964,1.76e-05,0.00047531,0.643464484,0.159581023,0.07034592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,PROP0510192,7,0.232234452,0.342487711,0.0,0.055300278,0.28408848,0.033420603,0.003873691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,PROP0510196,1,0.084438218,0.11116047,0.245045107,0.212069437,0.0,0.0,0.00447649,0.081157736,0.0,0.00427146,0.168261345,0.000478403,0.022758338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,PROP0510196,2,0.457220971,0.000206773,0.144212655,0.066121399,0.0,0.0,0.038643569,0.013003722,0.0,0.048775445,0.087396039,0.005467996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,PROP0510196,3,0.426604333,0.000102187,0.348559166,0.070534437,0.0,0.0,0.007715103,0.017703863,0.0,0.004981606,0.032137748,0.003857552,0.000945228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,PROP0510196,4,0.316260113,0.0,0.014477766,0.023480747,0.0,0.0,0.081330981,0.001399112,0.0,0.033517854,0.112719752,0.079232313,0.000182493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,PROP0510196,5,0.0,0.674366736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141150231,0.126360788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,PROP0510196,6,0.500348065,0.001265689,0.081489294,0.058706887,0.0,0.0,0.011644341,0.118025525,0.0,0.018816581,0.114692543,0.000970362,2.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,PROP0510196,7,0.374228077,0.001749691,0.238472622,0.084067517,0.0,0.0,0.077274599,0.08939893,0.0,0.042795389,0.023219432,0.000782215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,PROP0510197,1,0.065141915,0.117394323,0.0,0.56841854,0.065749501,0.087948095,0.033677632,0.0,0.0,0.0,4.34e-05,0.00221335,0.0,0.037453346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,PROP0510197,2,0.219072097,0.019748748,0.0,0.045398516,0.004589682,0.000104907,2.62e-05,0.055810538,0.0,0.0,0.371108605,0.000183587,0.0,0.143984893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,PROP0510197,3,0.000844502,0.014007711,0.0,0.000348816,0.0,0.554562144,0.401982743,0.0,0.0,0.0,0.0,0.020359831,0.0,0.002735451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,PROP0510197,4,0.1061641,0.47174615,0.0,0.009687034,0.310295579,0.084057791,0.000724458,0.0,0.0,0.0,2.07e-05,0.001759397,0.0,0.007637854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,PROP0510197,5,0.105557892,0.008034706,0.0,0.199030523,0.006064765,0.00053122,0.000553354,0.100201421,0.0,0.0,0.271320746,2.21e-05,0.0,0.143230262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,PROP0510197,6,0.262009487,0.064381199,0.0,0.051444588,0.001940492,0.000905563,0.000409659,0.089327296,0.0,0.0,0.177166882,8.62e-05,0.0,0.049698146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,PROP0510197,7,0.093313938,0.03510048,0.0,0.048488767,0.003286461,8.08e-05,0.0,0.085852055,0.0,0.0,0.580221971,0.0,0.0,0.008296967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,PROP0510203,1,0.121720417,0.087760156,0.0,0.041182713,0.017098048,0.0,0.054242085,0.0,0.0,0.091474559,0.280437474,0.000206356,0.0,0.0,0.001061258,0.052944991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,PROP0510203,2,0.000217197,0.0,0.0,0.0,0.156897347,0.0,0.0,0.0,0.0,0.0,0.0,0.795292265,0.0,0.0,0.0,5.43e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,PROP0510203,3,0.022718447,0.000226537,0.0,0.026699029,0.016245955,0.0,0.178478964,0.0,0.0,0.007508091,0.425372168,3.24e-05,0.0,0.0,0.289126214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,PROP0510203,4,0.141455884,0.074005463,0.0,0.028927681,0.066690417,0.0,0.089728061,0.0,0.0,0.247880299,0.187293671,9.5e-05,0.0,0.0,0.0,0.028595179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,PROP0510203,5,0.016793742,0.068818695,0.0,0.003485494,0.002475493,0.0,0.327081889,0.0,0.0,0.071135756,0.412001188,7.92e-05,0.0,0.0,0.001940786,0.068303792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,PROP0510203,6,4.34e-05,0.181548135,0.0,0.107914137,0.000151778,0.0,0.0,0.0,0.0,8.67e-05,0.471986123,0.000195143,0.0,0.0,0.008477884,0.128078925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,PROP0510203,7,2.61e-05,0.11385803,0.0,0.082694414,0.070907005,0.0,0.0,0.0,0.0,2.61e-05,0.655713764,2.61e-05,0.0,0.0,0.010744276,0.017915819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,PROP0510204,1,0.029827952,0.137701035,0.0,0.076424386,0.0,0.003179155,0.001589577,0.0,0.0,0.064642813,0.081006109,0.0,0.0,0.262747787,0.0,0.203060716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,PROP0510204,2,6.21e-05,0.105132502,0.0,0.094613045,0.0,0.000217216,0.0,0.0,0.0,0.032644449,0.677403339,0.0,0.0,0.000248247,0.021132005,0.002513498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,PROP0510204,3,0.001095336,0.032733707,0.0,0.044108354,0.0,0.0072882,0.028773645,0.0,0.0,0.009015461,0.64279395,0.0,0.0,0.000126385,0.177318111,0.002864726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,PROP0510204,4,0.232486748,0.000438546,0.0,0.013671205,0.0,0.000247874,0.04179537,0.0,0.0,0.000457614,0.259505015,0.0,0.0,0.163806582,0.224631049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,PROP0510204,5,0.019433648,0.295842587,0.0,0.006697668,0.0,0.000798168,0.032169628,0.0,0.0,0.173688229,0.175111049,0.0,0.0,0.20766241,0.0,0.049416991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,PROP0510204,6,1.62e-05,0.121422222,0.0,0.063353535,0.0,0.001745455,9.7e-05,0.0,0.0,0.008872727,0.67469899,0.0,0.0,0.011474747,0.010181818,0.004379798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,PROP0510204,7,0.24542932,0.023339644,0.0,0.213609606,0.0,0.00150411,0.071626773,0.0,0.0,0.010606571,0.363839112,0.0,0.0,0.000959519,0.016856409,0.004356733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,PROP0510205,1,0.572706522,0.002282526,0.201254237,0.101998939,0.0,0.0,0.009614276,0.0,0.0,0.0,0.004957001,0.0,0.0,0.001936689,0.005210615,0.0,0.00408088,0.034122611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,PROP0510205,2,0.050796254,0.045682103,0.008545164,0.061887704,0.0,0.0,0.289888222,0.0,0.0,0.0,0.175672176,0.0,0.0,0.000194208,0.134262656,0.0,0.000453153,0.001596824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,PROP0510205,3,0.753418886,0.000263329,0.04576655,0.04058775,0.0,0.0,0.005529905,0.0,0.0,0.0,0.018046802,0.0,0.0,0.013938873,0.032863438,0.0,0.00136931,0.013640433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,PROP0510205,4,0.165895631,0.016722769,0.378935431,0.078141595,0.0,0.0,0.174968049,0.0,0.0,0.0,0.000378017,0.0,0.0,0.032113477,5.4e-05,0.0,0.132666103,0.005382248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,PROP0510205,5,0.546286934,0.012788825,0.257442984,0.103808561,0.0,0.0,0.007115305,0.0,0.0,0.0,0.005392653,0.0,0.0,0.040463618,0.000131071,0.0,0.003332959,0.005973112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,PROP0510205,6,0.570852921,0.00278513,0.224667167,0.066527081,0.0,0.0,0.008710939,0.0,0.0,0.0,0.003634496,0.0,0.0,0.016868803,0.003871528,0.0,0.001481452,0.057539604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,PROP0510205,7,0.453246727,0.055669569,0.158620415,0.088704696,0.0,0.0,0.186634522,0.0,0.0,0.0,0.000458268,0.0,0.0,0.000478192,0.0,0.0,0.012572476,0.035764809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,PROP0510208,1,0.001242376,0.009374294,0.0,0.077817935,0.0,0.00101649,0.1231082,0.0,0.0,0.0,0.560763497,0.0,0.0,0.000564717,0.005534222,0.0,0.0,0.0,0.0,0.14806867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,PROP0510208,2,0.407600149,0.006261974,0.0,0.121636691,0.0,0.000142967,0.015268922,0.0,0.0,0.0,0.018185457,0.0,0.0,0.000371715,0.036342321,0.0,0.0,0.0,0.0,0.002802162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,PROP0510208,3,5.15e-05,0.0,0.0,0.0,0.0,0.057793345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876789945,0.0,0.0,0.0,0.0,0.057690327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,PROP0510208,4,6.05e-05,6.05e-05,0.0,0.294697382,0.0,0.135195598,0.145897575,0.0,0.0,0.0,0.000362779,0.0,0.0,0.084346091,6.05e-05,0.0,0.0,0.0,0.272749259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,PROP0510208,5,0.136633965,0.024551416,0.0,0.048187872,0.0,0.022721496,0.542011894,0.0,0.0,0.0,0.000660804,0.0,0.0,0.184161033,0.0,0.0,0.0,0.0,0.001524933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,PROP0510208,6,0.024537617,0.0268219,0.0,0.350121583,0.0,0.042738192,0.285682706,0.0,0.0,0.0,0.179131973,0.0,0.0,0.031943114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,PROP0510208,7,0.47631242,0.021927017,0.0,0.047855314,0.0,0.001120359,0.062580026,0.0,0.0,0.0,0.117317542,0.0,0.0,0.000320102,0.017445583,0.0,0.0,0.0,0.0,0.113636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,PROP0510209,1,0.019957782,0.0,0.0,0.055779441,0.014264696,0.0,0.630972942,0.0,0.0,0.0,0.052517111,6.4e-05,0.0,0.027314015,0.0,0.0,0.0,0.0,0.0,0.0,0.012153777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,PROP0510209,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000139072,0.900702316,0.0,0.001182115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,PROP0510209,3,0.251440852,0.0,0.0,0.269219498,0.001367588,0.0,0.000146527,0.0,0.0,0.0,4.88e-05,0.039757742,0.170850835,0.201523884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,PROP0510209,4,0.320402466,0.0,0.0,0.069384669,0.005815982,0.0,0.254565546,0.0,0.0,0.0,0.002035594,0.00011632,0.120856113,0.05251832,0.0,0.0,0.0,0.0,0.0,0.0,0.081307433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,PROP0510209,5,0.004366446,0.0,0.0,0.018053573,0.004786296,0.0,0.058023344,0.0,0.0,0.0,0.261314972,0.00016794,0.00025191,0.000671761,0.572340247,0.0,0.0,0.0,0.0,0.0,0.00033588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,PROP0510209,6,0.222005354,0.0,0.0,0.200144992,0.003178675,0.0,0.10673656,0.0,0.0,0.0,0.055487397,0.000334597,0.0,0.246319429,0.001282623,0.0,0.0,0.0,0.0,0.0,0.108967209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,PROP0510209,7,0.0,0.0,0.0,0.484852016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350792356,0.0,0.000291307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,PROP0510213,1,0.0,0.326629269,2.59e-05,0.0,0.000129256,0.506346457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000155107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,PROP0510213,2,0.056427673,0.258515723,0.0,0.299672956,0.09690566,0.002339623,0.148301887,0.0,0.0,0.0,0.0,0.0,0.0,0.026289308,0.0,0.0,0.0,0.076477987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,PROP0510213,3,0.0,0.873027944,0.0,0.007862446,0.0,0.011651887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094658693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,PROP0510213,4,0.094133021,0.255677722,0.0,0.29001442,0.019105984,0.005362293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108192141,0.0,0.0,0.0,0.217645999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,PROP0510213,5,0.05958559,0.0203985,0.0,0.039963635,0.009167014,0.001136407,0.407913179,0.0,0.0,0.0,0.364369862,0.0,0.0,0.012803515,0.0,0.0,0.0,0.047255578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,PROP0510213,6,0.10290066,0.042810518,0.166734956,0.490682001,0.0,0.001158568,0.014383204,0.0,0.0,0.0,0.01467991,0.0,0.0,8.48e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,PROP0510213,7,0.051223218,0.028278193,0.069196821,0.200510578,2.07e-05,0.0,0.170795738,0.0,0.0,0.0,0.228633737,0.0,0.0,0.001167922,0.0,0.0,0.0,7.23e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,PROP0510218,1,0.579364812,0.220392183,3.38e-05,0.062067569,0.0,0.0,3.38e-05,0.0,0.0,3.38e-05,0.000236255,0.0,0.0,0.0,0.000202504,0.0,0.0,0.0,0.0,3.38e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,PROP0510218,2,0.408333333,0.001598174,0.004223744,0.005593607,0.001255708,0.0,0.121689498,0.0,0.0,0.016324201,0.306050228,0.0,0.0,0.0,0.020890411,0.0,0.0,0.0,0.0,0.082305936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,PROP0510218,3,0.492397282,0.034940149,0.025049683,0.035633406,0.001155428,0.0,0.167306004,0.0,0.0,0.017285206,0.084669779,0.0,0.0,0.0,0.001062994,0.0,0.0,0.0,0.0,0.091879651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,PROP0510218,4,0.807831189,0.00169262,0.031934101,0.016474836,0.000225683,0.0,0.037124803,0.0,0.0,0.012976755,0.054051004,0.0,0.0,0.0,0.003836606,0.0,0.0,0.0,0.0,0.006770481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,PROP0510218,5,0.65664477,0.006695301,0.106577396,0.073648307,0.001179047,0.0,0.049351524,0.0,0.0,0.010021897,0.039708607,0.0,0.0,0.0,0.002231767,0.0,0.0,0.0,0.0,0.01343271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,PROP0510218,6,0.099652102,0.008962793,0.001061383,0.028834247,0.001356212,0.0,0.491125656,0.0,0.0,0.060970576,0.143876408,0.0,0.0,0.0,0.02464768,0.0,0.0,0.0,0.0,0.112152839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,PROP0510218,7,0.02061623,0.61675633,0.0,0.195440352,0.0,0.0,0.0,0.0,0.0,0.0,0.000225725,0.0,0.0,0.0,3.76e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,PROP0510221,1,0.077857909,0.0,0.588401168,0.117260999,0.0,0.027200359,0.003094353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029296534,0.078856088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,PROP0510221,2,0.542400927,0.0,0.219036982,0.028170762,0.0,0.001944238,0.03776785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062174237,0.0,0.027095226,0.053694051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,PROP0510221,3,0.016573166,0.0,0.0,0.033531755,0.0,0.001199092,0.270566571,0.0,0.0,0.0,0.282685966,0.0,0.0,0.0,0.0,0.0,0.0,0.000214124,0.0,0.022397328,0.003661513,0.081923686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,PROP0510221,4,0.110767121,0.0,0.01954844,0.154662657,0.0,0.416598483,0.000110568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21e-05,0.0,0.240463501,0.032706044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,PROP0510221,5,0.195354692,0.0,0.009325808,0.105020235,0.0,0.000419594,0.077787252,0.0,0.0,0.0,0.268255709,0.0,0.0,0.0,0.0,0.0,0.0,0.010300348,0.0,0.054398289,0.022563311,0.010584589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,PROP0510221,6,0.076596774,0.0,0.083536438,0.41317978,0.0,0.0,0.138625835,0.0,0.0,0.0,0.091201697,0.0,0.0,0.0,0.0,0.0,0.0,0.00055815,0.0,0.063089546,0.013507228,0.005004744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,PROP0510221,7,0.124666073,0.0,0.016080876,0.132837463,0.0,0.005552355,0.105494736,0.0,0.0,0.0,0.034518883,0.0,0.0,0.0,0.0,0.0,0.0,0.055418784,0.0,0.067413965,0.259022576,0.082237704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
